PublicationId,authors,topics,publication_year,Doi
1254130944525,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge'
 'id:163209322942, name:Frank A. Frizelle']",[509550671  15744967],2020,10.2471/BLT.20.252353
1288490193035,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes']",[ 49040817 121332964 185544564],2015,10.1016/J.PHPRO.2014.12.066
1288490214868,"['id:953483295004, name:Agnieszka Morzywolek'
 'id:103079729185, name:Slawomir Dabrowski'
 'id:300648343950, name:Tadeusz Kaczorowski'
 'id:566936217113, name:Anna-Karina Kaczorowska']",[55493867 86803240],2015,10.1371/JOURNAL.PONE.0137374
1297080160293,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi'
 'id:1236951107143, name:B. Caccianiga'
 'id:420907385456, name:E. V. Unzhakov' 'id:1494649202701, name:G Testera'
 'id:1503239104746, name:G. Bellini' 'id:1030792675995, name:S. Marcocci'
 'id:309238242577, name:D. Bravo' 'id:274878403236, name:F. Gabriele'
 'id:1099512199704, name:R. Tartaglia' 'id:1494649187005, name:C Hagner'
 'id:730145054695, name:G. Lukyanchenko'
 'id:1056562490948, name:I. S. Drachnev']",[121332964   1276947 185544564],2016,10.1088/1742-6596/675/1/012027
1305670075114,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi'
 'id:420907385456, name:E. V. Unzhakov'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:274878403236, name:F. Gabriele'
 'id:730145054695, name:G. Lukyanchenko'
 'id:1056562490948, name:I. S. Drachnev']",[121332964 185544564],2016,10.1088/1742-6596/675/1/012029
1305670578151,"['id:738734924792, name:Michael M. Tice'
 'id:300648320803, name:D. Flannery' 'id:120259625277, name:K H Williford']",[127313418 114793014],2020,10.1007/S11214-020-00739-X
1314260474927,"['id:1357210175361, name:Z. Ye' 'id:970663148785, name:Tanja Horn'
 'id:309238158932, name:Garth M. Huber']",[121332964 109214941],2019,10.1140/EPJA/I2019-12885-0
1322850015578,"['id:1262720966539, name:M. Gromov' 'id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi' 'id:154619354073, name:L. Papp'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:274878403236, name:F. Gabriele'
 'id:60130057840, name:F. von Feilitzsch'
 'id:730145054695, name:G. Lukyanchenko']",[121332964 109214941],2016,10.1016/J.NUCLPHYSBPS.2015.09.282
1322850097862,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:970663200381, name:J.F. Wilkerson'
 'id:1288490732761, name:Majorana Collaboration'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes' 'id:1056562484488, name:M. Buuck']",[121332964 119599485 185544564 109214941],2015,10.1088/1742-6596/606/1/012009
1322850182170,"['id:1005022903957, name:C. Samanta' 'id:850404104136, name:M. Furic'
 'id:1271310874656, name:W. Vulcan' 'id:1297080742776, name:Nuruzzaman'
 'id:1537598879831, name:K. Maeda' 'id:867583901561, name:A. V. Margaryan'
 'id:970663148785, name:Tanja Horn'
 'id:1348620260830, name:M. I. Niculescu'
 'id:1400159938793, name:R. Asaturyan'
 'id:1254130957039, name:A. Liyanage' 'id:790274551803, name:M. Kaneta'
 'id:962073216979, name:S. Zhamkochyan'
 'id:274878535359, name:Satoshi Nakamura' 'id:1357210175361, name:Z. Ye'
 'id:721555059334, name:Y. Fujii' 'id:1443109529659, name:T. Petkovic'
 'id:876173923145, name:O. Ates']",[121332964 184779094],2016,10.1103/PHYSREVC.93.034314
1331440305957,"['id:962073229912, name:E. Rossi'
 'id:670015459443, name:J. Fernandez-Tejero'
 'id:1357210244870, name:Miguel Ullán'
 'id:627065791804, name:Yoshinobu Unno']",[ 49040817 121332964  61696701 192562407],2019,10.1088/1748-0221/14/03/P03024
1331440373041,"['id:472446930578, name:Kazuhiko Hara' 'id:549756390430, name:Sayaka Wada'
 'id:644245601677, name:Kyoji Onaru'
 'id:627065791804, name:Yoshinobu Unno'
 'id:532576465836, name:Yoichi Ikegami']",[ 49040817 121332964],2020,10.1016/J.NIMA.2020.164507
1340030052861,"['id:429497316685, name:M. Lettmann' 'id:395137513250, name:Y. Shiga'
 'id:1468879311967, name:S. Momiyama' 'id:25770396873, name:V. Lapoux'
 'id:901943687523, name:L X Chung' 'id:1133871876862, name:J.-Y. Roussé']",[121332964 184779094],2015,10.1103/PHYSREVLETT.115.192501
1348619985872,"['id:1005022903957, name:C. Samanta' 'id:850404104136, name:M. Furic'
 'id:1271310874656, name:W. Vulcan' 'id:1297080742776, name:Nuruzzaman'
 'id:1537598879831, name:K. Maeda' 'id:867583901561, name:A. V. Margaryan'
 'id:970663148785, name:Tanja Horn'
 'id:1348620260830, name:M. I. Niculescu'
 'id:1400159938793, name:R. Asaturyan'
 'id:1254130957039, name:A. Liyanage' 'id:790274551803, name:M. Kaneta'
 'id:962073216979, name:S. Zhamkochyan'
 'id:274878535359, name:Satoshi Nakamura' 'id:1357210175361, name:Z. Ye'
 'id:721555059334, name:Y. Fujii' 'id:1443109529659, name:T. Petkovic'
 'id:876173923145, name:O. Ates']",[121332964 185544564 184779094],2016,10.1103/PHYSREVC.94.021302
1348620220627,"['id:1477469340278, name:R G H Robertson'
 'id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1159641686495, name:P.-H. Chu' 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 118615104],2020,10.1088/1742-6596/1342/1/012123
1357210021693,"['id:670015459443, name:J. Fernandez-Tejero'
 'id:575526183450, name:S. Diez' 'id:1357210244870, name:Miguel Ullán'
 'id:1236951157317, name:D. Santoyo' 'id:721555126163, name:C. Lacasta']",[121332964 119599485],2017,10.1088/1748-0221/12/05/P05015
1357210022518,"['id:1357210175361, name:Z. Ye' 'id:970663148785, name:Tanja Horn'
 'id:309238158932, name:Garth M. Huber']",[121332964 185544564 109214941],2017,10.1103/PHYSREVLETT.118.222002
1357210043040,"['id:790274551803, name:M. Kaneta'
 'id:274878535359, name:Satoshi Nakamura' 'id:721555059334, name:Y. Fujii'
 'id:867583901561, name:A. V. Margaryan']",[121332964 109214941],2017,10.1140/EPJA/I2017-12395-1
1357210165218,"['id:670015459443, name:J. Fernandez-Tejero'
 'id:1357210244870, name:Miguel Ullán'
 'id:627065791804, name:Yoshinobu Unno']",[121332964 109214941],2020,10.1016/J.NIMA.2020.163971
1374389645463,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi' 'id:154619354073, name:L. Papp'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:274878403236, name:F. Gabriele'
 'id:730145054695, name:G. Lukyanchenko']",[121332964 185544564 109214941],2015,10.1016/J.NUCLPHYSBPS.2015.06.023
1417339418321,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi'
 'id:1236951107143, name:B. Caccianiga'
 'id:420907385456, name:E. V. Unzhakov' 'id:1494649202701, name:G Testera'
 'id:1503239104746, name:G. Bellini' 'id:1030792675995, name:S. Marcocci'
 'id:309238242577, name:D. Bravo' 'id:274878403236, name:F. Gabriele'
 'id:1099512199704, name:R. Tartaglia' 'id:1494649187005, name:C Hagner'
 'id:730145054695, name:G. Lukyanchenko'
 'id:1056562490948, name:I. S. Drachnev']",[121332964 185544564],2016,10.1088/1742-6596/675/1/012040
1417339625004,"['id:730144966089, name:R. Henning' 'id:970663200381, name:J.F. Wilkerson'
 'id:214748879864, name:J Myslik' 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:764504684458, name:S I Alvis'
 'id:962073299348, name:Hiroyasu Ejiri' 'id:1340030382486, name:C Dunagan'
 'id:1219771280085, name:F. T. Avignone' 'id:395137495708, name:L Hehn'
 'id:1443109554573, name:J. Rager' 'id:1305670564374, name:I S Guinn'
 'id:377957644489, name:J Gruszko' 'id:1159641686495, name:P.-H. Chu'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:60130093551, name:R. Massarczyk' 'id:627065722236, name:B R White']",[121332964 109214941],2018,10.1051/EPJCONF/201817801006
1417339631344,"['id:987842971362, name:Z. Galloway' 'id:1133871863960, name:S.D. Worm'
 'id:1271310858134, name:L.B.A.H. Hommels']",[ 49040817 121332964],2019,10.1016/J.NIMA.2018.07.022
1425929562789,"['id:51540165879, name:L. Bosisio' 'id:1305670675315, name:L. Vitale'
 'id:1185411466862, name:L Lanceri']",[121332964 185544564],2019,10.1016/J.NIMA.2018.05.071
1434519325747,"['id:670015459443, name:J. Fernandez-Tejero'
 'id:472446930578, name:Kazuhiko Hara' 'id:575526183450, name:S. Diez'
 'id:1357210244870, name:Miguel Ullán' 'id:721555126163, name:C. Lacasta'
 'id:627065791804, name:Yoshinobu Unno'
 'id:532576465836, name:Yoichi Ikegami']",[ 49040817 121332964 192562407 119599485],2016,10.1088/1748-0221/11/07/P07023
1460289315923,"['id:764504729626, name:E. Downie' 'id:1563368658745, name:T Strub'
 'id:1529008929435, name:D I Glazier' 'id:498216822985, name:N.K. Walford'
 'id:858994021614, name:D P Watts' 'id:94489777427, name:A. Neiser'
 'id:635655737196, name:S. J. D. Kay' 'id:833224177629, name:P P Martel'
 'id:111669734024, name:D Paudyal' 'id:309238158932, name:Garth M. Huber'
 'id:1142461917942, name:I. Supek']",[121332964 185544564],2019,10.1016/J.PHYSLETB.2018.12.026
1460289406743,"['id:420907385456, name:E. V. Unzhakov'
 'id:678605389124, name:I. Lomskaya'
 'id:1056562490948, name:I. S. Drachnev']",[121332964 184779094],2020,10.1103/PHYSREVC.102.064329
1468879323249,"['id:17180459373, name:Moisés Rojas-Badilla'
 'id:377957646049, name:José A. Boninsegna'
 'id:77310035272, name:Mariano Masiokas']",[205649164  49204034],2020,10.1073/PNAS.2002411117
1477469097594,"['id:472446930578, name:Kazuhiko Hara'
 'id:1073742410359, name:O. Jinnouchi' 'id:1391569982571, name:S. Kamada'
 'id:627065791804, name:Yoshinobu Unno'
 'id:532576465836, name:Yoichi Ikegami']",[ 49040817 192562407],2017,10.1088/1748-0221/12/01/C01084
1486058874058,"['id:206158957580, name:Marcello Martini'
 'id:360777873683, name:F. Giudicepietro'
 ""id:489626818966, name:Luca D'Auria""]",[127313418 165205528],2015,10.1038/SREP13100
1486058874406,"['id:51540165879, name:L. Bosisio' 'id:1520419039372, name:C. Irmler'
 'id:1305670594579, name:P. Urquijo' 'id:1340030381809, name:R. Thalmeier'
 'id:197569102908, name:P. Kvasnička' 'id:120259680919, name:G. Batignani'
 'id:747324904932, name:G. Rizzo' 'id:807454379929, name:Hiroaki Aihara'
 'id:360777843194, name:G.N. Taylor' 'id:1073742338742, name:P. Mammini'
 'id:1529008897114, name:F. Buchsteiner'
 'id:300648222281, name:M. Ceccanti' 'id:919123574523, name:T. Bilka'
 'id:738734879708, name:F. Forti' 'id:343597918395, name:T. Higuchi'
 'id:1305670675315, name:L. Vitale' 'id:1640678070519, name:G. Casarosa'
 'id:1082332304728, name:C. Joo' 'id:670015494008, name:N. Dash'
 'id:249108666668, name:S. Bettarini' 'id:541166390804, name:T. Morii'
 'id:17180438336, name:Waclaw Ostrowicz'
 'id:1606318263252, name:Z. Natkaniec' 'id:1151051732647, name:E. Paoloni'
 'id:678605426084, name:S. Bacher' 'id:1185411466862, name:L Lanceri'
 'id:446677106364, name:M. Rozanska'
 'id:1133871916904, name:J. Wiechczynski']",[ 49040817 121332964 120665830],2016,10.1016/J.NIMA.2015.09.007
1494648816692,"['id:51540165879, name:L. Bosisio' 'id:1520419039372, name:C. Irmler'
 'id:1305670594579, name:P. Urquijo' 'id:1340030381809, name:R. Thalmeier'
 'id:197569102908, name:P. Kvasnička' 'id:120259680919, name:G. Batignani'
 'id:747324904932, name:G. Rizzo' 'id:807454379929, name:Hiroaki Aihara'
 'id:360777843194, name:G.N. Taylor' 'id:1073742338742, name:P. Mammini'
 'id:1073742364278, name:T. Lueck' 'id:1529008897114, name:F. Buchsteiner'
 'id:300648222281, name:M. Ceccanti' 'id:919123574523, name:T. Bilka'
 'id:1202591383791, name:M. Friedl' 'id:738734879708, name:F. Forti'
 'id:343597918395, name:T. Higuchi' 'id:781684658172, name:S.N. Mayekar'
 'id:1305670675315, name:L. Vitale' 'id:1640678070519, name:G. Casarosa'
 'id:1082332304728, name:C. Joo' 'id:670015494008, name:N. Dash'
 'id:249108666668, name:S. Bettarini' 'id:541166390804, name:T. Morii'
 'id:17180438336, name:Waclaw Ostrowicz'
 'id:1606318263252, name:Z. Natkaniec' 'id:1151051732647, name:E. Paoloni'
 'id:678605426084, name:S. Bacher' 'id:1185411466862, name:L Lanceri'
 'id:446677106364, name:M. Rozanska'
 'id:1133871916904, name:J. Wiechczynski']",[121332964 119599485],2017,10.1016/J.NIMA.2016.05.104
1494649110012,"['id:1563368658745, name:T Strub' 'id:919123554216, name:M. Dieterle'
 'id:498216822985, name:N.K. Walford' 'id:635655737196, name:S. J. D. Kay'
 'id:309238158932, name:Garth M. Huber' 'id:764504729626, name:E. Downie'
 'id:1279900841826, name:M. Oberle' 'id:292058333867, name:Simon Gardner'
 'id:858994021614, name:D P Watts' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal'
 'id:352187892748, name:M.I. Ferretti Bondy']",[121332964 185544564],2020,10.1016/J.PHYSLETB.2020.135243
1520418681393,"['id:919123574523, name:T. Bilka' 'id:1151051732647, name:E. Paoloni'
 'id:197569102908, name:P. Kvasnička' 'id:1640678070519, name:G. Casarosa']",[121332964   9390403 119599485 120665830],2015,10.1109/TNS.2015.2419879
1529008376722,"['id:1151051732647, name:E. Paoloni' 'id:1640678070519, name:G. Casarosa'
 'id:747324904932, name:G. Rizzo' 'id:738734879708, name:F. Forti'
 'id:249108666668, name:S. Bettarini']",[121332964  24326235],2015,10.1016/J.NIMA.2015.03.022
1546188364550,"['id:1563368658745, name:T Strub' 'id:781684548518, name:D.J. Hamilton'
 'id:498216822985, name:N.K. Walford' 'id:1529008887256, name:F. Pheron'
 'id:1614908271638, name:V. Lisin' 'id:1554778655921, name:W. J. Briscoe'
 'id:309238158932, name:Garth M. Huber'
 'id:781684625333, name:M. Unverzagt' 'id:1142461917942, name:I. Supek'
 'id:1571958585542, name:D. I. Sober' 'id:1614908240422, name:A. Polonski'
 'id:764504729626, name:E. Downie' 'id:1529008929435, name:D I Glazier'
 'id:1288490714815, name:V. Bekrenev'
 'id:841814156062, name:R. Kondratiev'
 'id:1254131005814, name:Z. Marinides'
 'id:721555108563, name:S. N. Prakhov']",[121332964 185544564 184779094],2015,10.1140/EPJA/I2015-15142-8
1546188465576,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:274878403236, name:F. Gabriele' 'id:1099512199704, name:R. Tartaglia'
 'id:730145054695, name:G. Lukyanchenko' 'id:120259663826, name:S Davini']",[121332964 185544564 109214941],2016,10.1051/EPJCONF/201612101001
1546188734925,"['id:472446930578, name:Kazuhiko Hara'
 'id:1297080616110, name:T. Tsuboyama'
 'id:1013612862701, name:Ryutaro Nishimura'
 'id:532576465836, name:Yoichi Ikegami']",[121332964 120665830],2020,10.1016/J.NIMA.2020.164417
1580548104639,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes']",[121332964 185544564 201995342],2015,10.1016/J.PHPRO.2014.12.038
1589138256668,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge']",[71924100 23123220],2017,10.1136/BMJ.J2372
1597727904623,"['id:1099512124753, name:C. Solaz' 'id:1357210244870, name:Miguel Ullán'
 'id:721555126163, name:C. Lacasta' 'id:463857057299, name:C. García']",[121332964   9390403],2016,10.1016/J.NIMA.2016.07.023
1597728033839,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes']",[ 77088390 121332964],2015,10.1016/J.NIMA.2015.01.001
1597728052196,"['id:910533566438, name:J. Wilson' 'id:790274541847, name:J.V. Civera'
 'id:670015459443, name:J. Fernandez-Tejero'
 'id:472446930578, name:Kazuhiko Hara' 'id:1391569982571, name:S. Kamada'
 'id:1099512124753, name:C. Solaz' 'id:335008031728, name:F. Doherty'
 'id:1425929671054, name:J. Kierstead'
 'id:1520418929824, name:D. L. Hibbard-Lubow'
 'id:1159641762785, name:S. Pyatt' 'id:996432943385, name:H. Fox'
 'id:1236951157317, name:D. Santoyo'
 'id:1279900868211, name:A.A. Affolder' 'id:515396678249, name:G. Casse'
 'id:1013612783462, name:S. Marti i Garcia'
 'id:1013612866010, name:H. Marin-Reyes'
 'id:1400159863415, name:A. Greenall' 'id:987842971362, name:Z. Galloway'
 'id:1434519645314, name:M. Wormald' 'id:1391569920068, name:J.P. Thomas'
 'id:1271310858134, name:L.B.A.H. Hommels'
 'id:481036831906, name:Richard French' 'id:721555126163, name:C. Lacasta'
 'id:532576465836, name:Yoichi Ikegami'
 'id:128849558808, name:I V Gorelov'
 'id:747324924023, name:Philip Kuczewski'
 'id:1073742410359, name:O. Jinnouchi' 'id:1348620307694, name:A. Seiden'
 'id:1262720961773, name:P. Palni'
 'id:309238259140, name:S. Gonzalez Sevilla'
 'id:1219771290644, name:C. Milke' 'id:1305670667369, name:M. Mikestikova'
 'id:146029402608, name:K. Yamamura' 'id:506806672420, name:D. Forshaw'
 'id:1511829046643, name:P.P. Allport' 'id:472446967201, name:F. McEwan'
 'id:1357210244870, name:Miguel Ullán' 'id:712965134115, name:A.J. Bevan'
 'id:197569040564, name:A.S. Chisholm' 'id:463857057299, name:C. García'
 'id:627065791804, name:Yoshinobu Unno' 'id:77309951739, name:J. Bohm']",[121332964  24890656],2016,10.1016/J.NIMA.2016.04.019
1597728281381,"['id:429497316685, name:M. Lettmann' 'id:489626828750, name:F. Château'
 'id:395137513250, name:Y. Shiga' 'id:1468879311967, name:S. Momiyama'
 'id:1219771249663, name:M.L. Cortés' 'id:25770396873, name:V. Lapoux'
 'id:1133871876862, name:J.-Y. Roussé']",[121332964 185544564],2019,10.1103/PHYSREVLETT.122.162503
1597728343143,"['id:1005022856069, name:V. Latonova'
 'id:670015459443, name:J. Fernandez-Tejero'
 'id:1511829046643, name:P.P. Allport' 'id:549756390430, name:Sayaka Wada'
 'id:1357210244870, name:Miguel Ullán' 'id:1159641762785, name:S. Pyatt'
 'id:395137560825, name:E. J. Staats'
 'id:1305670667369, name:M. Mikestikova'
 'id:163209304139, name:C. Helling' 'id:1142461856117, name:C. Scharf']",[ 49040817 121332964],2020,10.1016/J.NIMA.2020.164406
1606318214203,"['id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964  37914503],2019,10.1103/PHYSREVD.99.072004
1614907894992,"['id:51540165879, name:L. Bosisio' 'id:1520419039372, name:C. Irmler'
 'id:1305670594579, name:P. Urquijo' 'id:1340030381809, name:R. Thalmeier'
 'id:197569102908, name:P. Kvasnička' 'id:120259680919, name:G. Batignani'
 'id:747324904932, name:G. Rizzo' 'id:807454379929, name:Hiroaki Aihara'
 'id:360777843194, name:G.N. Taylor' 'id:1073742338742, name:P. Mammini'
 'id:1529008897114, name:F. Buchsteiner'
 'id:300648222281, name:M. Ceccanti' 'id:919123574523, name:T. Bilka'
 'id:1202591383791, name:M. Friedl' 'id:738734879708, name:F. Forti'
 'id:343597918395, name:T. Higuchi' 'id:781684658172, name:S.N. Mayekar'
 'id:1305670675315, name:L. Vitale' 'id:1640678070519, name:G. Casarosa'
 'id:1082332304728, name:C. Joo' 'id:670015494008, name:N. Dash'
 'id:249108666668, name:S. Bettarini' 'id:541166390804, name:T. Morii'
 'id:17180438336, name:Waclaw Ostrowicz'
 'id:1606318263252, name:Z. Natkaniec' 'id:1151051732647, name:E. Paoloni'
 'id:678605426084, name:S. Bacher' 'id:1185411466862, name:L Lanceri'
 'id:446677106364, name:M. Rozanska'
 'id:1133871916904, name:J. Wiechczynski']",[121332964    459310],2016,10.1016/J.NIMA.2015.08.067
1614907921158,"['id:163209302931, name:Flávia A. Maia'
 'id:489626845741, name:Silmara A. Diniz'
 'id:1005022913578, name:Marinã R. Amaral']",[73484699 17744445],2015,10.1016/J.FSIGSS.2015.09.235
1632088082103,"['id:962073229912, name:E. Rossi'
 'id:670015459443, name:J. Fernandez-Tejero'
 'id:833224217440, name:Z. Kotek' 'id:1159641762785, name:S. Pyatt'
 'id:395137560825, name:E. J. Staats' 'id:644245601677, name:Kyoji Onaru'
 'id:1305670667369, name:M. Mikestikova'
 'id:1279900868211, name:A.A. Affolder' 'id:515396605113, name:J. Stastny'
 'id:1005022856069, name:V. Latonova' 'id:858993963844, name:J. Gunnell'
 'id:1511829046643, name:P.P. Allport' 'id:549756390430, name:Sayaka Wada'
 'id:1357210244870, name:Miguel Ullán' 'id:532576560212, name:D. Dudas'
 'id:163209304139, name:C. Helling' 'id:1142461856117, name:C. Scharf'
 'id:352187825414, name:I. Mandić']",[121332964 185544564],2020,10.1016/J.NIMA.2020.164456
1640677912069,"['id:987842971362, name:Z. Galloway' 'id:335007990736, name:I. Mandić'
 'id:1348620307694, name:A. Seiden' 'id:146029362681, name:G. Kramberger']",[ 49040817 121332964],2018,10.1016/J.NIMA.2018.02.018
1640677929411,"['id:206158957580, name:Marcello Martini'
 'id:360777873683, name:F. Giudicepietro'
 ""id:489626818966, name:Luca D'Auria""]",[15708023 17744445],2018,10.1785/0220180084
1649267951806,"['id:1563368658745, name:T Strub' 'id:919123554216, name:M. Dieterle'
 'id:498216822985, name:N.K. Walford' 'id:635655737196, name:S. J. D. Kay'
 'id:1614908271638, name:V. Lisin' 'id:309238158932, name:Garth M. Huber'
 'id:1614908240422, name:A. Polonski' 'id:764504729626, name:E. Downie'
 'id:1529008929435, name:D I Glazier' 'id:1279900841826, name:M. Oberle'
 'id:858994021614, name:D P Watts' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal' 'id:721555108563, name:S. N. Prakhov']",[121332964 185544564],2020,10.1103/PHYSREVLETT.125.062001
1657857791891,"['id:429497316685, name:M. Lettmann' 'id:489626828750, name:F. Château'
 'id:395137513250, name:Y. Shiga' 'id:1468879311967, name:S. Momiyama'
 'id:1219771249663, name:M.L. Cortés' 'id:25770396873, name:V. Lapoux'
 'id:1133871876862, name:J.-Y. Roussé'
 'id:292058344402, name:Alain Delbart' 'id:798864434338, name:L. X. Chung']",[121332964 185544564],2018,10.1103/PHYSREVC.97.044315
1666447679609,"['id:575526183450, name:S. Diez' 'id:721555126163, name:C. Lacasta'
 'id:627065791804, name:Yoshinobu Unno']",[192562407 120665830],2017,10.1088/1748-0221/12/07/P07006
1666447682007,"['id:755914786301, name:A.S. Barabash' 'id:730144966089, name:R. Henning'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:1340030382486, name:C Dunagan'
 'id:987843024183, name:S. I. Konovalov'
 'id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:1159641686495, name:P.-H. Chu'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:60130093551, name:R. Massarczyk' 'id:627065722236, name:B R White']",[121332964  41008148 109214941  24326235],2017,10.1016/J.NIMA.2017.08.005
1675037663012,"['id:755914786301, name:A.S. Barabash' 'id:730144966089, name:R. Henning'
 'id:970663200381, name:J.F. Wilkerson' 'id:214748879864, name:J Myslik'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:764504684458, name:S I Alvis'
 'id:962073299348, name:Hiroyasu Ejiri' 'id:1340030382486, name:C Dunagan'
 'id:987843024183, name:S. I. Konovalov'
 'id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone' 'id:395137495708, name:L Hehn'
 'id:1443109554573, name:J. Rager' 'id:1305670564374, name:I S Guinn'
 'id:377957644489, name:J Gruszko' 'id:1159641686495, name:P.-H. Chu'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:60130093551, name:R. Massarczyk' 'id:627065722236, name:B R White']",[121332964 109214941],2018,10.1142/S2010194518600492
1675037723182,"['id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1159641686495, name:P.-H. Chu' 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 185544564],2019,10.1103/PHYSREVC.100.025501
1683627381656,"['id:1288490701100, name:S.H. Feng' 'id:764504712292, name:B. Gao'
 'id:773094627889, name:Y.X. Bai' 'id:1417339790421, name:Minghao Gu'
 'id:1305670641526, name:Xiong Zuo']",[121332964  44870925],2015,10.1103/PHYSREVD.92.092005
1683627536542,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge']",[108827166  15744967],2017,10.1016/S0140-6736(17)31282-5
